iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,config_id,threads
0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,2107,90
0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2108,90
0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2109,10
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2110,10
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,2111,10
0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,2112,10
0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2113,90
1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2114,10
0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,2115,90
0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,2116,90
0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,2117,10
0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,2118,90
0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,2119,90
0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2120,90
0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2121,90
0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,2122,90
0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2123,90
0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,2124,10
1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2125,90
0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2126,90
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2127,90
0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,2128,90
0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2129,90
0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,2130,90
0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2131,10
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2132,90
1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,2133,90
0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,2134,90
0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,2135,90
0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,2136,90
0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,2137,90
0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,2138,90
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,2139,90
0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2140,90
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2141,90
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,2142,90
0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,2143,10
0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2144,90
0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,2145,10
0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,2146,90
0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,2147,90
0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2148,10
0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,2149,90
0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,2150,90
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,2151,10
0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,2152,90
0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,2153,90
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2154,90
0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,2155,90
0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,2156,90
0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2157,90
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2158,90
0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,2159,90
0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,2160,90
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,2161,90
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2162,90
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2163,90
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2164,90
0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,2165,90
0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,2166,90
0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,2167,90
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,2168,90
0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,2169,90
0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,2170,90
0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,2171,90
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2172,90
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2173,90
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2174,90
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2175,90
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2176,90
0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,2177,90
0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,2178,90
0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,2179,90
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2180,90
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2181,90
0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2182,90
0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,2183,90
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,2184,90
0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,2185,90
0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2186,90
0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,2187,90
0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,2188,90
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2189,90
0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,2190,90
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2191,90
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2192,90
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,2193,90
0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,2194,90
0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,2195,90
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2196,90
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2197,90
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,2198,90
0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,2199,90
0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,2200,10
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2201,90
0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,2202,10
0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,2203,10
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2204,90
0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,2205,10
0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,2206,90
0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,2207,90
0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,2208,90
0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,2209,90
0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2210,90
1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,2211,90
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,2212,90
0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,2213,90
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2214,90
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2215,90
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2216,90
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,2217,90
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2218,10
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2219,10
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,2220,90
0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2221,90
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2222,90
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,2223,90
1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,2224,90
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2225,10
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2226,90
1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,2227,90
0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2228,90
0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2229,90
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,2230,90
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2231,90
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2232,90
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,2233,90
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2234,90
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2235,90
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,2236,90
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2237,90
0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,2238,90
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,2239,90
0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2240,90
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2241,90
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,2242,90
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,2243,90
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2244,90
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2245,90
0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2246,90
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2247,10
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2248,10
0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2249,90
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2250,90
1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,2251,90
1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2252,90
1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2253,90
0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,2254,90
0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,2255,90
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2256,90
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,2257,90
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2258,90
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2259,90
1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2260,90
0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,2261,90
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2262,90
1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2263,90
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2264,90
0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,2265,90
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,2266,90
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2267,90
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2268,90
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,2269,90
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2270,10
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,2271,90
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2272,90
0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,2273,90
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,2274,90
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,2275,10
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2276,90
0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,2277,90
0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2278,90
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,2279,10
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2280,10
0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,2281,90
0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,2282,90
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2283,10
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2284,90
0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,2285,90
0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,2286,90
0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,2287,90
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2288,90
0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,2289,90
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2290,90
0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2291,90
0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,2292,90
0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2293,90
0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,2294,90
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2295,90
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2296,90
0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,2297,90
1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,2298,90
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2299,90
0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,2300,90
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,2301,10
0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,2302,90
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,2303,90
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2304,90
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2305,90
0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,2306,90
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,2307,90
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2308,10
0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,2309,90
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2310,90
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2311,90
1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,2312,90
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2313,90
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2314,10
0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,2315,90
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2316,90
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,2317,90
0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2318,90
1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,2319,90
0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2320,90
1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,2321,90
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2322,90
0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,2323,90
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2324,90
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2325,90
0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,2326,90
0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,2327,90
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2328,10
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,2329,90
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,2330,90
0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2331,90
0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,2332,90
0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,2333,10
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,2334,90
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2335,90
0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2336,90
0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2337,90
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2338,10
0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2339,90
0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2340,90
0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2341,90
0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,2342,90
0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,2343,90
1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2344,90
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,2345,90
0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,2346,90
0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,2347,90
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2348,10
0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,2349,10
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,2350,90
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2351,90
0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2352,90
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2353,90
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2354,10
0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2355,90
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2356,10
0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2357,90
0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2358,90
0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,2359,90
0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,2360,90
0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,2361,90
0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,2362,90
0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,2363,10
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2364,90
0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,2365,90
0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2366,90
0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,2367,10
0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2368,10
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2369,90
1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2370,90
0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2371,90
0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,2372,10
0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,2373,10
0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2374,90
0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2375,90
0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2376,90
0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2377,90
0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,2378,90
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2379,10
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2380,90
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2381,10
0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,2382,90
0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,2383,90
0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,2384,10
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2385,90
0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,2386,90
0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2387,90
0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,2388,90
0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2389,90
0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,2390,10
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2391,10
0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,2392,90
0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2393,90
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2394,90
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2395,90
0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,2396,90
0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,2397,90
0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,2398,90
0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,2399,90
0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,2400,90
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2401,90
0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,2402,90
0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,2403,90
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2404,90
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2405,90
0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2406,90
0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,2407,90
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2408,90
0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,2409,90
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2410,10
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2411,90
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2412,90
0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,2413,90
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2414,90
0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,2415,90
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,2416,90
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2417,90
0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,2418,90
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2419,90
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2420,10
0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,2421,90
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2422,90
0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,2423,90
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2424,10
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2425,90
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2426,90
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2427,90
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,2428,90
0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,2429,90
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2430,10
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2431,10
0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,2432,90
0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,2433,90
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2434,10
0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,2435,90
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2436,10
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2437,10
0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,2438,90
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2439,10
0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,2440,90
0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,2441,90
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2442,10
0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,2443,90
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2444,10
0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,2445,90
0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,2446,90
0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,2447,90
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2448,10
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2449,10
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,2450,10
0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,2451,90
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2452,90
0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,2453,90
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2454,90
0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,2455,90
0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,2456,90
0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,2457,90
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,2458,90
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2459,10
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,2460,90
0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,2461,90
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2462,90
