NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,config_id,Resampling,CBR,VBRRange
1,0,1,1,0,1,0,0,0,1,1,1,0,2091,48,8,0
0,0,1,0,1,1,0,0,0,1,0,1,1,2092,44,320,0
1,0,1,1,0,0,0,0,1,1,0,1,0,2093,22,8,0
1,1,1,0,0,1,1,0,0,1,0,1,0,2094,44,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,2095,44,320,0
1,0,1,0,0,1,1,0,0,1,0,1,1,2096,44,8,0
1,1,0,0,0,1,0,0,0,1,1,1,0,2097,8,160,0
1,0,1,0,1,1,0,0,0,1,0,1,1,2098,8,320,0
1,0,1,0,0,1,0,0,1,1,0,1,1,2099,22,160,0
1,1,1,0,1,1,0,0,0,1,0,1,0,2100,8,160,0
1,0,1,0,0,1,0,0,0,1,1,1,1,2101,8,8,0
0,0,1,0,1,1,0,0,0,1,0,1,1,2102,8,8,0
1,0,1,1,0,0,0,1,0,1,0,1,0,2103,22,160,0
1,0,1,1,0,0,0,0,0,1,1,1,0,2104,22,160,0
1,0,1,0,0,0,0,0,1,1,0,1,1,2105,44,8,0
1,1,0,0,1,0,0,0,0,1,0,1,0,2106,8,8,0
1,1,1,0,0,0,0,0,0,1,1,1,0,2107,8,8,0
1,0,1,1,0,0,0,0,1,1,0,1,0,2108,22,8,0
1,1,1,0,0,0,1,0,0,1,0,1,0,2109,8,8,0
1,0,1,0,1,0,0,0,0,1,0,1,1,2110,48,8,0
0,0,1,1,0,0,1,0,0,1,0,1,0,2111,22,320,0
1,0,1,1,0,1,0,0,0,1,1,1,0,2112,8,320,0
1,0,1,0,0,1,1,0,0,1,0,1,1,2113,44,320,0
1,0,0,0,0,1,0,0,1,1,0,1,1,2114,44,160,0
1,0,1,0,0,1,0,0,1,1,0,1,1,2115,22,320,0
1,0,1,1,0,1,0,1,0,1,0,1,0,2116,22,160,0
1,0,1,1,0,1,0,0,0,1,1,1,0,2117,48,160,0
1,0,1,0,1,1,0,0,0,1,0,1,1,2118,8,160,0
0,0,1,0,0,1,0,0,0,1,1,1,1,2119,44,160,0
1,1,1,0,0,1,1,0,0,1,0,1,0,2120,8,8,0
1,0,0,0,0,1,1,0,0,1,0,1,1,2121,44,160,0
1,1,1,0,0,1,0,0,0,1,1,1,0,2122,22,320,0
1,0,1,1,0,1,1,0,0,1,0,1,0,2123,22,160,0
1,0,1,0,0,1,1,0,0,1,0,1,1,2124,44,320,0
1,0,1,0,0,1,0,1,0,1,0,1,1,2125,48,320,0
0,0,1,0,0,1,1,0,0,1,0,1,1,2126,8,320,0
1,0,0,0,0,1,0,0,0,1,1,1,1,2127,48,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,2128,8,160,0
1,1,1,0,0,1,0,1,0,1,0,1,0,2129,8,160,0
1,1,1,0,1,1,0,0,0,1,0,1,0,2130,8,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,2131,22,320,0
0,0,1,0,0,1,0,0,0,1,1,1,1,2132,8,160,0
1,0,0,0,1,1,0,0,0,1,0,1,1,2133,48,320,0
1,0,0,0,1,1,0,0,0,1,0,1,1,2134,8,8,0
1,0,0,0,0,1,0,0,0,1,1,1,1,2135,48,160,0
1,0,0,0,0,1,0,0,0,1,1,1,1,2136,22,160,0
0,1,0,0,1,1,0,0,0,1,0,1,0,2137,8,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,2138,8,320,0
1,0,1,1,0,1,1,0,0,1,0,1,0,2139,8,320,0
1,0,1,0,0,1,1,0,0,1,0,1,1,2140,8,8,0
0,0,1,0,0,1,0,0,0,1,1,1,1,2141,48,160,0
1,0,1,0,1,1,0,0,0,1,0,1,1,2142,44,320,0
1,0,1,1,0,1,0,0,0,1,1,1,0,2143,8,320,0
1,0,1,0,0,1,1,0,0,1,0,1,1,2145,44,320,0
0,0,1,1,1,1,0,0,0,1,0,1,0,2146,8,160,0
0,0,1,0,1,1,0,0,0,1,0,1,1,2147,8,160,0
1,0,1,0,0,1,1,0,0,1,0,1,1,2148,8,160,0
1,1,0,0,0,0,0,0,1,0,0,0,0,2149,48,160,0
0,0,0,1,0,0,1,0,0,1,0,1,0,2150,22,320,0
0,0,0,0,0,1,0,0,0,1,1,1,1,2151,22,320,0
1,1,0,0,1,0,0,0,0,1,0,1,0,2152,22,8,0
1,0,1,0,0,1,0,1,0,1,0,1,1,2153,8,8,0
1,1,1,0,0,1,1,0,0,1,0,1,0,2154,22,160,0
1,0,1,1,0,0,0,0,0,0,1,1,0,2155,48,8,0
1,0,0,0,0,0,0,0,1,1,0,0,1,2156,48,8,0
0,0,1,0,1,0,0,0,0,0,0,1,1,2157,22,8,0
1,0,0,0,0,0,0,0,1,1,0,0,1,2158,22,8,1
1,0,1,1,0,1,0,0,1,1,0,1,0,2159,22,160,0
1,0,1,0,0,0,0,0,1,1,0,1,1,2160,44,8,0
0,1,0,0,0,0,0,0,0,0,1,0,0,2161,48,8,0
0,0,1,0,0,0,1,0,0,1,0,1,1,2162,8,8,0
0,0,1,0,0,0,0,0,0,0,1,1,1,2163,44,8,0
1,0,0,0,0,0,0,0,0,1,1,1,1,2164,8,8,0
0,0,0,1,0,0,0,0,1,0,0,0,0,2165,48,8,1
0,0,0,1,0,0,0,0,1,0,0,0,0,2166,48,8,1
0,1,1,0,1,0,0,0,0,0,0,1,0,2167,22,8,1
0,0,1,0,0,0,1,0,0,1,0,1,1,2168,8,8,0
0,0,1,0,1,0,0,0,0,0,0,1,1,2169,8,8,1
1,0,1,0,1,0,0,0,0,1,0,1,1,2170,22,8,0
1,1,0,0,1,0,0,0,0,1,0,1,0,2171,22,8,0
0,1,1,0,1,0,0,0,0,0,0,1,0,2172,8,8,1
1,0,0,0,0,0,1,0,0,1,0,0,1,2173,22,8,1
1,1,1,0,1,0,0,0,0,0,0,1,0,2174,22,8,0
1,0,0,1,1,0,0,0,0,1,0,1,0,2175,44,8,0
0,1,1,0,0,0,1,0,0,1,0,0,0,2176,44,160,0
0,0,0,1,0,0,0,0,1,0,0,0,0,2177,8,8,1
1,1,0,0,0,0,0,0,0,0,1,0,0,2178,48,8,0
1,0,0,0,1,0,0,0,0,1,0,1,1,2179,22,8,0
0,0,1,0,0,0,1,0,0,1,0,1,1,2180,48,8,0
0,0,0,1,0,0,0,0,1,0,0,0,0,2181,8,8,1
1,0,1,1,0,0,1,0,0,1,0,1,0,2182,22,8,0
0,0,0,1,0,0,0,1,0,0,0,1,0,2183,22,8,2
1,1,1,0,1,0,0,0,0,0,0,1,0,2184,22,8,0
0,0,0,0,1,0,0,0,0,1,0,0,1,2185,48,8,0
0,1,0,0,0,0,1,0,0,0,0,0,0,2186,8,8,0
1,0,0,0,0,0,0,0,1,0,0,0,1,2187,44,8,1
1,0,1,1,0,1,0,0,1,0,0,1,0,2188,8,160,0
0,1,0,0,0,0,0,1,0,0,0,0,0,2189,48,8,2
1,0,1,0,0,1,0,1,0,1,0,1,1,2190,22,320,0
1,0,1,1,0,0,0,0,1,1,0,1,0,2191,22,8,1
1,1,1,0,0,1,1,0,0,0,0,1,0,2192,22,320,0
1,0,1,1,0,0,0,1,0,1,0,1,0,2193,22,8,0
0,0,1,0,1,0,0,0,0,1,0,1,1,2194,48,8,0
1,1,0,0,0,0,1,0,0,1,0,1,0,2195,22,8,0
1,0,0,1,0,0,0,0,1,0,0,0,0,2196,44,8,0
1,1,1,0,1,1,0,0,0,1,0,1,0,2197,22,160,0
0,0,0,1,0,0,0,0,1,0,0,0,0,2198,22,8,1
1,0,1,0,1,0,0,0,0,1,0,0,1,2199,22,8,0
1,1,1,0,0,0,0,0,1,1,0,1,0,2200,22,8,1
0,1,0,0,0,1,1,0,0,1,0,0,0,2201,44,160,0
1,0,1,0,0,0,0,0,1,1,0,0,1,2202,22,8,0
1,1,1,0,0,1,0,1,0,0,0,1,0,2203,22,320,0
1,0,1,1,1,0,0,0,0,1,0,1,0,2204,22,8,0
1,0,0,1,0,0,0,0,1,0,0,0,0,2205,44,8,1
1,0,1,0,0,0,0,0,1,1,0,1,1,2206,22,8,1
0,0,0,1,1,0,0,0,0,0,0,1,0,2207,44,8,0
0,0,0,1,1,0,0,0,0,0,0,1,0,2208,44,8,0
1,0,0,0,1,0,0,0,0,1,0,0,1,2209,22,8,1
0,0,1,1,0,0,0,1,0,0,0,0,0,2210,22,8,2
1,1,0,0,1,0,0,0,0,1,0,0,0,2211,8,8,1
1,0,1,1,1,1,0,0,0,1,0,1,0,2212,22,160,0
1,0,0,0,0,0,0,0,1,1,0,1,1,2213,22,8,0
1,1,0,0,0,0,0,0,0,1,1,1,0,2214,22,8,0
1,0,1,1,0,1,1,0,0,1,0,1,0,2215,22,160,0
1,1,1,0,0,1,0,0,1,1,0,1,0,2216,22,160,0
1,0,1,1,0,1,0,0,0,1,1,1,0,2217,8,8,0
1,0,1,0,0,0,0,0,1,1,0,1,1,2218,22,8,1
1,1,1,0,0,1,0,1,0,1,0,1,0,2219,22,160,0
1,0,0,0,0,1,0,1,0,1,0,1,1,2220,22,320,0
0,0,0,1,1,0,0,0,0,0,0,1,0,2221,44,8,2
1,1,1,0,0,0,0,0,0,1,1,0,0,2222,22,8,0
1,0,1,0,0,0,0,1,0,1,0,1,1,2223,22,320,0
1,0,0,0,0,0,0,1,0,1,0,0,1,2224,22,8,1
0,0,0,1,0,0,0,1,0,1,0,0,0,2225,44,8,2
0,0,1,0,0,0,0,1,0,1,0,1,1,2226,48,8,0
0,1,0,0,1,0,0,0,0,1,0,1,0,2227,44,8,1
1,0,1,1,1,0,0,0,0,1,0,1,0,2228,8,8,0
0,0,1,0,0,0,0,0,1,1,0,1,1,2229,48,8,0
0,0,0,0,0,0,0,1,0,1,0,0,1,2230,44,8,1
0,0,0,1,1,0,0,0,0,1,0,0,0,2231,44,8,2
0,0,0,1,1,0,0,0,0,1,0,0,0,2232,44,8,2
1,0,1,0,0,0,0,0,1,1,0,0,1,2233,48,8,0
1,0,1,1,1,0,0,0,0,1,0,1,0,2234,48,8,0
1,1,1,0,0,1,0,0,0,1,1,1,0,2235,8,8,0
0,0,0,1,0,0,0,0,1,0,0,0,0,2236,22,8,1
1,0,1,0,0,1,0,1,0,1,0,0,1,2237,22,320,0
1,1,1,0,0,0,0,0,0,0,1,1,0,2238,22,8,0
1,0,1,1,0,1,0,1,0,0,0,1,0,2239,22,320,0
0,1,1,0,1,0,0,0,0,1,0,0,0,2240,44,8,1
0,1,0,0,0,0,0,1,0,0,0,0,0,2241,48,8,0
1,0,1,1,1,0,0,0,0,1,0,1,0,2242,22,8,2
0,0,0,1,0,0,0,0,1,0,0,0,0,2243,8,8,1
1,0,1,0,0,0,0,0,1,1,0,1,1,2244,22,8,1
1,1,1,0,0,1,0,0,0,1,1,1,0,2245,8,8,0
1,0,1,1,0,0,0,1,0,1,0,1,0,2246,44,320,0
0,0,0,0,0,0,0,1,0,0,0,1,1,2247,22,8,1
0,1,0,0,0,0,1,0,0,1,0,1,0,2248,44,160,0
0,1,0,0,0,0,0,0,1,0,0,0,0,2249,8,8,1
0,0,0,1,1,0,0,0,0,1,0,0,0,2250,44,8,2
1,1,1,0,0,0,1,0,0,0,0,1,0,2251,22,8,0
1,0,1,1,1,0,0,0,0,1,0,1,0,2252,8,8,2
1,0,1,1,0,1,0,0,0,1,1,1,0,2253,8,160,0
0,0,1,1,0,0,1,0,0,1,0,0,0,2254,44,160,0
0,1,0,0,0,0,0,1,0,0,0,0,0,2255,8,8,0
0,0,1,0,0,0,0,1,0,0,0,0,1,2256,22,8,1
1,0,1,0,0,0,1,0,0,1,0,0,1,2257,22,8,0
1,0,1,1,0,1,0,0,0,1,1,1,0,2258,8,320,0
1,0,1,1,0,1,0,0,0,1,1,1,0,2259,8,320,0
0,0,0,1,0,0,1,0,0,1,0,1,0,2260,44,160,0
0,0,0,1,1,0,0,0,0,1,0,0,0,2261,44,8,2
1,1,1,0,0,0,0,0,1,1,0,0,0,2262,22,8,0
0,1,0,0,0,0,0,0,1,0,0,0,0,2263,8,8,0
1,0,1,0,0,0,0,1,0,1,0,1,1,2264,22,8,0
0,0,0,1,0,0,0,0,1,1,0,0,0,2265,44,8,1
1,1,1,0,0,1,0,1,0,1,0,1,0,2266,8,8,0
0,0,1,0,0,0,1,0,0,0,0,0,1,2267,22,8,0
1,0,1,0,1,0,0,0,0,1,0,0,1,2268,48,8,0
0,0,0,1,1,0,0,0,0,1,0,0,0,2269,22,8,2
0,0,0,1,1,0,0,0,0,1,0,0,0,2270,22,8,0
1,1,0,0,0,0,1,0,0,1,0,1,0,2271,22,8,0
1,1,1,0,0,1,0,1,0,1,0,1,0,2272,8,8,0
1,0,1,0,0,0,0,1,0,1,0,1,1,2273,22,8,0
0,0,0,0,0,0,1,0,0,0,0,1,1,2274,22,8,0
1,0,1,1,0,1,0,0,0,1,1,1,0,2275,8,160,0
1,0,0,0,0,0,1,0,0,1,0,1,1,2276,22,8,0
0,0,0,1,1,0,0,0,0,1,0,0,0,2277,22,8,0
0,0,0,0,0,0,0,1,0,1,0,0,1,2278,22,8,1
1,1,1,0,0,1,0,1,0,1,0,1,0,2279,22,8,0
1,0,1,1,1,0,0,0,0,1,0,1,0,2280,48,8,2
1,0,1,1,0,1,0,0,0,1,1,1,0,2281,22,160,0
1,0,1,1,0,0,0,1,0,1,0,1,0,2282,48,8,2
0,0,1,0,0,0,0,1,0,0,0,0,1,2283,44,8,1
0,0,1,0,1,0,0,0,0,0,0,1,1,2284,22,8,1
0,0,0,1,0,1,1,0,0,1,0,0,0,2285,44,160,0
1,1,1,0,0,0,0,1,0,1,0,1,0,2286,48,8,2
0,0,0,0,0,0,1,0,0,1,0,0,1,2287,44,8,0
0,0,1,1,0,0,0,0,1,0,0,1,0,2288,22,8,1
1,0,1,0,0,0,0,1,0,1,0,0,1,2289,48,8,0
1,1,1,0,1,0,0,0,0,1,0,1,0,2290,48,8,2
0,0,0,0,0,0,0,1,0,0,0,1,1,2291,44,8,1
0,0,0,1,0,0,0,1,0,1,0,0,0,2292,44,8,1
0,0,0,1,1,0,0,0,0,1,0,0,0,2293,22,8,1
1,0,1,0,0,0,1,0,0,1,0,0,1,2294,44,8,0
1,1,1,0,0,0,0,0,1,1,0,0,0,2295,22,8,0
1,0,1,0,0,0,0,1,0,1,0,1,1,2296,22,8,2
1,1,1,0,0,1,0,1,0,1,0,1,0,2297,22,8,0
1,1,1,0,0,0,1,0,0,0,0,1,0,2298,22,8,0
1,0,1,1,0,0,1,0,0,1,0,1,0,2299,48,8,2
0,0,0,1,0,0,0,0,1,0,0,0,0,2300,8,8,0
0,1,0,0,0,0,0,0,1,0,0,0,0,2301,48,8,0
1,0,0,0,0,0,1,0,0,1,0,1,1,2302,44,8,0
1,0,1,0,0,0,0,0,0,1,1,1,1,2303,22,8,0
0,1,0,0,0,0,0,0,1,0,0,0,0,2304,48,8,0
1,1,1,0,0,0,0,0,1,0,0,1,0,2305,22,8,0
1,0,1,0,0,0,0,0,0,0,1,1,1,2306,48,8,0
0,1,0,0,0,0,0,0,1,0,0,0,0,2307,48,8,1
1,1,1,0,0,0,1,0,0,1,0,1,0,2308,48,8,2
1,0,1,1,0,1,0,1,0,1,0,0,0,2309,44,320,0
1,0,1,0,0,0,0,0,0,1,1,1,1,2310,22,8,0
1,0,1,1,0,0,0,0,1,1,0,1,0,2311,48,8,2
1,0,0,0,0,0,1,0,0,1,0,0,1,2312,22,8,0
1,0,1,1,0,1,0,0,0,1,1,1,0,2313,22,160,0
1,0,0,0,0,0,1,0,0,0,0,0,1,2314,22,8,0
1,0,0,1,0,1,0,1,0,1,0,1,0,2315,22,320,0
0,0,1,1,0,0,0,1,0,0,0,0,0,2316,22,8,1
0,0,0,1,0,0,0,1,0,1,0,0,0,2317,22,8,1
0,1,0,0,0,0,1,0,0,0,0,0,0,2318,8,8,0
0,1,0,0,1,0,0,0,0,0,0,0,0,2319,8,8,0
1,0,0,0,1,0,0,0,0,1,0,0,1,2320,22,8,0
0,1,0,0,0,0,0,0,1,0,0,0,0,2321,22,8,1
0,0,0,1,0,0,0,1,0,0,0,1,0,2322,22,8,1
0,1,1,0,0,1,1,0,0,0,0,0,0,2323,22,160,0
1,1,1,0,0,1,0,1,0,1,0,1,0,2324,48,8,0
1,1,1,0,0,1,0,1,0,1,0,1,0,2325,48,8,0
1,0,1,1,0,1,0,0,0,1,1,1,0,2326,22,160,0
1,1,1,0,0,0,0,0,1,1,0,1,0,2327,48,8,2
1,0,0,0,0,0,0,1,0,1,0,0,1,2328,44,8,0
1,0,1,0,0,1,0,1,0,0,0,1,1,2329,44,320,0
0,1,1,0,0,0,1,0,0,0,0,1,0,2330,22,160,0
0,1,0,0,0,0,0,1,0,0,0,0,0,2331,8,8,0
0,0,0,1,0,1,1,0,0,0,0,1,0,2332,22,160,0
0,0,0,0,0,0,0,0,1,0,0,0,1,2333,22,8,1
0,0,0,0,0,0,0,0,1,0,0,1,1,2334,22,8,0
0,1,0,0,0,1,1,0,0,0,0,1,0,2335,22,160,0
1,0,0,1,0,0,0,1,0,0,0,1,0,2336,44,8,0
1,1,1,0,0,0,1,0,0,0,0,1,0,2337,22,8,0
0,0,0,0,0,0,0,0,1,1,0,0,1,2338,44,8,0
0,0,0,0,0,0,0,0,1,1,0,1,1,2339,22,8,1
0,1,0,0,1,0,0,0,0,0,0,0,0,2340,48,8,0
0,1,0,0,0,0,1,0,0,0,0,0,0,2341,8,8,1
0,0,0,1,1,0,0,0,0,1,0,0,0,2342,48,8,1
0,0,0,0,1,0,0,0,0,1,0,0,1,2343,48,8,1
0,1,1,0,0,0,1,0,0,1,0,0,0,2344,22,160,0
1,1,1,0,0,1,0,1,0,1,0,1,0,2345,48,8,0
1,0,0,0,0,1,0,1,0,1,0,1,1,2346,44,320,0
1,0,1,1,0,1,0,1,0,1,0,1,0,2347,22,160,0
0,0,0,1,0,0,0,1,0,0,0,1,0,2348,44,8,1
1,1,1,0,0,0,1,0,0,1,0,0,0,2349,22,8,0
0,1,0,0,1,0,0,0,0,0,0,0,0,2350,8,8,1
1,0,0,1,0,0,0,1,0,1,0,0,0,2351,44,8,1
0,0,1,0,0,0,0,0,1,1,0,0,1,2352,22,8,1
1,0,0,0,1,0,0,0,0,0,0,0,1,2353,22,8,0
1,0,0,1,0,0,0,1,0,0,0,1,0,2354,44,8,1
1,1,1,0,0,1,0,1,0,1,0,1,0,2355,48,8,0
0,0,1,0,1,0,0,0,0,0,0,0,1,2356,22,8,0
0,0,1,0,0,0,0,0,1,0,0,0,1,2357,22,8,1
1,0,0,0,0,0,0,1,0,1,0,0,1,2358,44,8,1
0,0,1,1,0,0,0,1,0,0,0,0,0,2359,44,8,1
1,0,0,0,0,0,0,1,0,0,0,1,1,2360,44,8,1
1,1,1,0,1,0,0,0,0,0,0,1,0,2361,48,8,0
1,1,1,0,0,1,0,0,0,1,1,1,0,2362,48,8,0
1,0,1,0,0,1,0,1,0,1,0,1,1,2363,22,160,0
1,1,1,0,0,1,0,0,0,1,1,1,0,2364,48,8,0
0,1,0,0,0,0,0,0,1,1,0,1,0,2365,22,8,1
1,0,1,1,0,0,0,1,0,1,0,1,0,2366,22,8,2
1,0,1,0,1,0,0,0,0,1,0,0,1,2367,44,8,0
0,1,1,0,0,0,0,0,1,1,0,0,0,2368,22,8,1
1,0,0,0,1,0,0,0,0,1,0,1,1,2369,44,8,0
0,0,0,0,1,0,0,0,0,1,0,0,1,2370,22,8,1
1,1,1,0,0,0,0,0,1,1,0,0,0,2371,22,8,0
1,1,1,0,0,1,0,0,1,1,0,1,0,2372,48,8,0
1,0,1,0,0,0,0,0,1,1,0,0,1,2373,44,8,0
1,1,1,0,0,1,0,0,1,1,0,1,0,2374,48,8,0
1,0,1,1,0,0,0,1,0,1,0,1,0,2375,8,8,2
1,0,0,1,0,0,0,1,0,0,0,0,0,2376,44,8,1
0,1,0,0,0,0,0,1,0,0,0,0,0,2377,8,8,1
1,1,0,0,0,1,0,1,0,1,0,1,0,2378,44,320,0
1,0,1,0,0,0,0,0,0,1,1,1,1,2379,22,8,2
0,0,0,1,0,0,1,0,0,0,0,0,0,2380,8,8,0
0,0,0,1,0,0,1,0,0,0,0,0,0,2381,8,8,1
1,0,0,1,0,0,0,1,0,1,0,0,0,2382,44,8,0
1,1,0,0,0,0,0,0,1,1,0,1,0,2383,22,8,0
1,0,0,1,0,0,0,1,0,0,0,0,0,2384,22,8,1
1,0,0,0,0,0,0,1,0,0,0,1,1,2385,44,8,0
0,0,0,0,1,0,0,0,0,0,0,1,1,2386,22,8,1
0,1,0,0,0,0,0,1,0,0,0,0,0,2387,8,8,2
1,0,1,0,0,0,0,0,1,1,0,1,1,2388,22,8,0
0,0,0,0,0,0,0,0,1,0,0,1,1,2389,22,8,1
1,1,1,0,0,1,0,1,0,0,0,1,0,2390,44,320,0
0,1,0,0,0,0,1,0,0,0,0,0,0,2391,8,8,2
1,0,1,0,0,1,0,1,0,1,0,1,1,2392,22,160,0
1,0,1,1,0,1,0,1,0,1,0,1,0,2393,22,160,0
1,0,0,0,0,0,0,1,0,1,0,0,1,2394,44,8,0
1,0,1,0,0,1,0,1,0,1,0,1,1,2395,44,160,0
1,1,0,0,0,0,1,0,0,1,0,1,0,2396,22,8,0
1,0,0,0,0,0,0,0,1,1,0,1,1,2397,44,8,0
1,1,1,0,0,0,0,1,0,1,0,1,0,2398,22,320,0
1,1,0,0,0,0,0,0,1,1,0,1,0,2399,22,8,0
0,0,0,0,1,0,0,0,0,0,0,1,1,2400,22,8,0
1,0,1,0,0,1,0,0,1,1,0,1,1,2401,22,160,0
0,0,1,0,0,0,0,0,1,0,0,0,1,2402,22,8,0
1,1,1,0,0,1,0,0,1,1,0,1,0,2403,22,8,0
1,0,1,0,0,1,0,0,1,1,0,1,1,2404,22,160,0
0,0,0,1,0,0,1,0,0,0,0,0,0,2405,8,8,2
0,0,0,1,0,1,1,0,0,1,0,0,0,2406,22,160,0
1,0,0,0,0,0,0,1,0,0,0,1,1,2407,44,8,0
1,0,1,0,0,0,0,0,1,1,0,0,1,2408,22,8,1
0,0,0,1,0,0,0,0,1,0,0,0,0,2409,22,8,1
1,0,0,1,0,0,0,1,0,1,0,0,0,2410,44,8,0
1,1,1,0,0,0,0,1,0,0,0,1,0,2411,48,8,0
1,0,1,0,0,1,0,0,1,1,0,1,1,2412,22,160,0
1,0,0,1,0,0,0,1,0,0,0,1,0,2413,44,8,0
1,1,1,0,0,1,0,1,0,1,0,0,0,2414,22,320,0
1,0,1,1,0,0,0,1,0,1,0,1,0,2415,8,8,0
0,0,0,1,0,0,1,0,0,1,0,1,0,2416,22,160,0
1,0,1,0,1,0,0,0,0,1,0,1,1,2417,22,8,0
1,1,1,0,0,0,0,0,1,0,0,1,0,2418,22,8,0
1,0,0,0,0,0,0,1,0,0,0,1,1,2419,22,8,1
1,1,1,0,0,0,1,0,0,1,0,0,0,2420,22,8,0
1,0,0,0,0,1,0,1,0,1,0,1,1,2421,44,160,0
1,1,1,0,0,1,0,0,1,1,0,1,0,2422,22,8,0
1,1,1,0,0,0,0,0,0,0,1,1,0,2423,22,8,0
1,0,0,0,0,0,0,0,1,1,0,1,1,2424,22,8,1
1,0,1,1,0,0,0,1,0,1,0,1,0,2425,48,8,0
0,0,1,1,0,1,1,0,0,0,0,0,0,2426,22,160,0
0,0,1,1,0,0,1,0,0,0,0,1,0,2427,22,160,0
1,1,1,0,0,1,1,0,0,1,0,1,0,2429,22,8,0
1,1,1,0,0,0,0,0,1,0,0,1,0,2430,48,8,0
1,0,1,1,0,0,0,0,1,0,0,1,0,2431,48,8,0
0,1,1,0,0,1,1,0,0,0,0,0,0,2432,44,160,0
0,0,0,1,1,0,0,0,0,1,0,0,0,2433,22,8,0
1,0,1,0,0,1,0,0,1,1,0,1,1,2434,22,160,0
1,1,1,0,0,0,0,0,0,0,1,1,0,2435,22,8,0
1,1,1,0,0,1,1,0,0,1,0,1,0,2436,22,8,0
1,0,0,0,0,0,0,1,0,0,0,0,1,2437,44,8,1
0,1,0,0,0,0,1,0,0,0,0,0,0,2438,22,8,2
0,1,1,0,0,0,1,0,0,0,0,1,0,2439,44,160,0
1,0,1,0,0,0,0,1,0,1,0,1,1,2440,44,8,2
1,0,1,1,1,0,0,0,0,0,0,1,0,2441,48,8,0
1,0,0,1,0,0,0,1,0,0,0,1,0,2442,22,8,1
0,0,1,0,1,0,0,0,0,0,0,0,1,2443,22,8,1
0,0,0,1,0,1,1,0,0,0,0,1,0,2444,44,160,0
1,0,1,0,0,0,0,0,1,1,0,1,1,2445,44,8,1
0,1,0,0,0,1,1,0,0,1,0,0,0,2446,22,160,0
0,1,0,0,0,0,1,0,0,0,0,0,0,2447,22,8,0
1,0,0,1,0,0,0,1,0,1,0,0,0,2448,22,8,1
1,0,1,0,1,0,0,0,0,1,0,0,1,2449,22,8,1
1,0,0,0,0,0,0,1,0,1,0,0,1,2450,48,8,1
1,0,1,1,0,0,0,1,0,0,0,1,0,2451,48,8,0
0,1,0,0,0,0,1,0,0,0,0,0,0,2452,22,8,0
0,0,0,1,1,0,0,0,0,1,0,1,0,2453,22,8,1
1,0,1,1,0,0,0,1,0,1,0,1,0,2454,22,8,0
1,0,1,0,0,0,0,1,0,1,0,1,1,2455,44,8,0
1,0,1,0,1,0,0,0,0,1,0,1,1,2456,44,8,0
1,0,1,0,0,1,0,0,1,1,0,1,1,2457,48,160,0
0,1,0,0,0,0,1,0,0,1,0,1,0,2458,22,160,0
0,0,0,1,0,0,0,0,1,0,0,0,0,2459,44,8,0
1,1,1,0,1,1,0,0,0,1,0,1,0,2460,22,8,0
1,0,1,1,0,1,0,0,0,1,1,1,0,2461,48,160,0
1,0,1,0,0,0,0,0,1,1,0,1,1,2462,8,8,1
0,0,0,1,0,0,0,0,1,0,0,0,0,2463,44,8,1
1,1,0,0,0,0,0,0,0,1,1,1,0,2464,22,8,0
1,0,0,1,0,0,0,1,0,1,0,0,0,2465,48,8,1
1,0,1,1,1,1,0,0,0,1,0,1,0,2466,22,8,0
0,0,0,1,1,0,0,0,0,1,0,0,0,2467,22,8,0
1,0,0,0,0,0,0,1,0,0,0,0,1,2468,22,8,1
0,1,0,0,0,0,1,0,0,0,0,0,0,2469,8,8,0
0,0,0,0,0,0,0,0,1,1,0,0,1,2470,44,8,1
0,0,1,1,0,0,1,0,0,1,0,0,0,2472,22,160,0
0,0,1,1,1,0,0,0,0,1,0,0,0,2474,22,8,1
1,0,0,0,0,0,0,1,0,0,0,1,1,2475,48,8,1
0,0,0,0,1,0,0,0,0,1,0,0,1,2476,22,8,0
1,0,0,0,1,0,0,0,0,1,0,1,1,2477,22,8,1
1,0,1,1,0,0,0,0,1,1,0,1,0,2478,22,8,0
1,0,1,1,0,1,1,0,0,1,0,1,0,2479,44,8,0
1,0,1,0,0,0,0,0,1,1,0,0,1,2480,44,8,1
1,0,1,0,0,0,0,0,1,1,0,1,1,2481,44,8,0
1,0,1,1,0,0,0,0,0,1,1,0,0,2482,48,8,0
0,0,0,1,0,0,1,0,0,0,0,0,0,2483,22,8,0
1,0,0,1,0,0,0,1,0,0,0,1,0,2484,48,8,1
1,0,1,1,0,1,1,0,0,1,0,1,0,2485,44,8,0
1,0,1,0,1,0,0,0,0,1,0,1,1,2486,8,8,1
0,0,0,0,1,0,0,0,0,1,0,0,1,2487,22,8,0
1,0,1,1,1,0,0,0,0,1,0,1,0,2488,22,8,0
1,0,1,0,0,0,0,0,1,1,0,1,1,2489,8,8,2
1,1,1,0,0,0,0,0,0,1,1,0,0,2490,22,8,0
0,0,1,1,0,0,0,1,0,0,0,0,0,2491,44,8,2
